Geneid,glyphosatea,glyphosateb,watera,waterb
LOC122610916,0,1,1,0
LOC122609789,1463,1437,1234,938
LOC122579391,147,279,999,862
LOC122580669,1,0,0,0
LOC122580666,0,1,0,0
LOC122610917,0,1,0,0
LOC122578420,487,400,546,503
LOC122578426,89,58,57,71
LOC122578484,365,325,639,342
LOC122611224,1401,1500,1843,1331
LOC122611225,0,4,2,4
LOC122580083,1,2,0,1
LOC122579583,68,194,637,471
LOC122579582,48,36,28,28
LOC122578801,152,188,251,208
LOC122579218,3356,2871,2153,1562
LOC122579299,550,430,969,491
LOC122611081,2053,1392,1776,1328
LOC122579562,453,415,500,363
LOC122579322,1496,1735,1401,1111
LOC122579323,820,828,1862,1730
LOC122578438,646,491,1304,1208
LOC122579730,177,132,169,172
LOC122578555,1245,1100,1759,1115
LOC122579837,12,33,158,139
LOC122579426,48,100,561,482
LOC122580044,29,64,192,226
LOC122580271,58,33,79,100
LOC122580530,3,3,19,21
LOC122580261,10,22,93,100
LOC122578617,120,163,549,346
LOC122578640,165,465,291,215
LOC122579207,17,18,9,16
LOC122579048,299,240,265,244
LOC122578168,454,448,1007,853
LOC122579385,669,642,952,779
LOC122609967,1184,1146,3753,2629
LOC122611326,1101,1081,1335,1010
LOC122609870,7200,6295,4214,3336
LOC122609871,764,560,999,632
LOC122579976,21,31,111,105
LOC122610918,25,11,15,13
LOC122579100,1081,932,1370,1048
LOC122609893,445,523,1797,1505
LOC122609895,6844,7884,92005,72616
LOC122609894,462,449,920,955
LOC122578937,287,256,320,294
LOC122578762,535,580,663,507
LOC122579365,2198,2780,416,263
LOC122579535,555,763,519,367
LOC122610919,0,0,0,0
LOC122579282,214,197,256,242
LOC122611073,2065,1322,1694,1344
LOC122578920,87,104,138,111
LOC122611257,2226,2116,9494,8135
LOC122578437,1482,1711,4281,3735
LOC122580685,688,702,1330,1151
LOC122580686,0,0,0,0
LOC122578435,0,0,0,0
LOC122578433,963,1053,1493,1320
LOC122611185,13790,10752,8379,6841
LOC122578266,2708,1928,2178,1806
LOC122578625,4,14,27,21
LOC122578626,474,445,982,989
LOC122579936,7,4,13,0
LOC122578346,1559,1196,3311,3263
LOC122578347,2903,2661,2483,1842
LOC122610920,38,28,0,0
LOC122610020,2164,1603,2453,1947
LOC122579027,373,351,807,626
LOC122578635,497,507,2534,2056
LOC122610921,54,44,49,40
LOC122578884,297,284,276,181
LOC122579010,686,466,1264,1082
LOC122578231,784,695,1250,1004
LOC122578230,132,138,184,126
LOC122610923,0,0,0,0
LOC122578933,69,104,962,819
LOC122578447,385,408,465,320
LOC122579104,8453,9398,8110,7204
LOC122610924,0,0,0,0
LOC122610925,16,71,64,55
LOC122579473,149,112,107,101
LOC122578688,1762,2893,141,103
LOC122580243,269,12751,369,11
LOC122579214,507,839,676,452
LOC122579767,865,522,759,636
LOC122579389,899,767,1216,1178
LOC122578619,745,785,1099,726
LOC122578352,426,294,293,348
LOC122579294,117,102,130,77
LOC122580582,14,7,0,0
LOC122578344,3148,1014,45,27
LOC122579818,626,229,4,3
LOC122580175,1,20,270,237
LOC122578673,1098,809,995,854
LOC122578783,124,142,308,191
LOC122578782,61,77,418,441
LOC122580242,9,24,67,61
LOC122578965,902,1005,98,48
LOC122579719,134,130,196,185
LOC122578263,1325,963,672,463
LOC122579165,661,459,252,233
LOC122580295,416,364,665,560
LOC122579117,97,137,441,515
LOC122578616,189,158,170,106
LOC122609792,82,212,2221,2073
LOC122580347,0,0,0,0
LOC122578084,2168,1749,1569,1209
LOC122578085,544,377,532,341
LOC122578288,792,720,1364,998
LOC122578180,1125,870,1161,855
LOC122578829,978,1003,1233,926
LOC122579190,107,131,235,200
LOC122578423,318,488,2320,1987
LOC122611303,607,563,1945,1584
LOC122609962,2943,3076,3125,2547
LOC122609963,37,26,167,124
LOC122579637,188,179,465,356
LOC122578634,77,96,344,312
LOC122578760,536,638,1965,1644
LOC122578611,946,857,518,378
LOC122610930,1282,599,154,104
LOC122610027,1258,1016,1187,894
LOC122579929,63,49,38,49
LOC122579011,922,1789,147,108
LOC122580100,720,387,9,16
LOC122580143,1253,772,2,3
LOC122579478,2493,1491,57,47
LOC122578863,2536,2256,142,120
LOC122578698,2467,2669,654,499
LOC122578624,410,342,498,412
LOC122578509,1796,2196,1862,1280
LOC122580054,35,15,2,5
LOC122578618,2518,4871,767,431
LOC122578348,234,286,581,562
LOC122611192,445,431,655,524
LOC122610931,0,0,0,0
LOC122579822,24,53,183,128
LOC122578137,1401,1584,6397,6706
LOC122580108,3,6,16,4
LOC122579945,6,15,320,234
LOC122580687,0,0,0,2
LOC122578647,223,159,188,122
LOC122579390,46,57,89,97
LOC122580253,377,302,1,0
LOC122580537,8,11,5,2
LOC122610104,0,1,0,0
LOC122578079,5,8,0,0
LOC122578528,998,841,755,674
LOC122578456,2208,1828,1455,1225
LOC122578301,920,858,263,309
LOC122610933,6,5,2,2
LOC122578300,116,112,244,167
LOC122578119,284,221,639,443
LOC122579374,127,76,42,100
LOC122578793,655,726,1191,803
LOC122580611,6007,9297,86604,77386
LOC122580045,12,8,30,37
LOC122579972,115,106,35,38
LOC122578897,1013,992,1641,1380
LOC122610934,6,8,13,9
LOC122578644,201,222,392,312
LOC122578429,202,236,848,613
TRNAK-CUU_12,0,1,0,0
LOC122578856,613,635,1167,947
LOC122578550,558,579,602,607
LOC122579740,264,207,272,166
LOC122611234,292,211,419,392
LOC122580466,156,85,214,156
LOC122579321,105,87,385,351
LOC122610935,0,0,0,0
LOC122609956,23395,21543,788,497
LOC122579763,28,35,157,153
LOC122579897,793,576,677,534
LOC122578479,312,310,807,714
LOC122579095,1854,1743,1074,958
LOC122578092,854,852,716,645
LOC122609669,689,831,284,250
LOC122609668,756,791,1252,910
LOC122578206,964,711,1021,744
LOC122578405,170,323,1305,948
LOC122578220,1,1,2,5
LOC122578221,4367,5211,25791,25960
LOC122610936,1,2,13,12
LOC122579584,6,11,9,5
LOC122579069,1355,1615,2056,1413
LOC122610937,0,0,0,0
LOC122580568,4,4,10,15
TRNAT-UGU_5,0,0,0,0
LOC122580736,0,0,0,0
LOC122579532,174,165,606,436
LOC122579533,3,5,16,17
LOC122580553,0,0,0,0
LOC122580481,1,2,2,1
LOC122610089,3081,2957,2220,1692
LOC122610090,196,111,380,310
LOC122579845,94,109,233,154
LOC122609882,3077,3140,1000,687
LOC122609883,464,454,597,441
LOC122579099,589,566,1174,1033
LOC122578872,725,427,59,45
LOC122578136,1553,1340,205,196
LOC122579181,188,180,319,261
LOC122609980,384,475,1266,1044
LOC122609982,37,49,83,42
LOC122579563,37,25,74,55
LOC122578370,78,178,1102,797
LOC122578371,4,19,9,11
LOC122578914,37,42,130,92
LOC122610938,0,2,9,4
LOC122579235,10,9,18,18
LOC122579234,12,17,35,18
LOC122579358,1602,1662,1927,1606
LOC122610939,0,0,0,0
LOC122579476,44,59,169,187
LOC122580458,3,3,1,0
LOC122580420,216,305,282,115
LOC122580421,10,15,27,14
LOC122610073,734,607,1586,1267
LOC122578169,19208,10134,1123,1116
LOC122578431,1002,883,1486,803
LOC122610940,1,2,1,1
LOC122578726,739,518,1869,1525
LOC122580390,1,1,36,15
LOC122580448,1276,656,270,205
LOC122610058,4388,4240,8974,7735
LOC122579052,1477,1146,1495,1117
LOC122610941,0,0,0,0
LOC122609743,87,81,120,94
LOC122609742,61,65,43,29
LOC122610942,0,0,0,0
LOC122578654,1392,1992,1012,826
LOC122578329,1580,2857,2481,1982
LOC122610943,1,7,0,1
LOC122610944,48,60,197,147
LOC122579943,6,11,6,8
LOC122580230,58,41,59,52
LOC122610945,68,31,5,3
LOC122579896,88,28,27,69
LOC122609705,841,621,465,312
LOC122579202,1310,1227,239,197
LOC122610946,27,30,29,25
LOC122611222,213,147,285,188
LOC122611221,184,123,185,127
LOC122610948,0,1,0,0
LOC122580363,35,17,21,24
LOC122611258,836,624,760,840
LOC122578365,230,170,965,869
LOC122611177,1633,1306,1936,1193
LOC122611357,162,222,1250,789
LOC122610949,0,0,0,0
LOC122578665,42,35,88,87
LOC122610032,1509,1235,2679,1941
LOC122579315,14,19,102,85
LOC122578384,1341,1551,2580,1806
LOC122580475,221,198,301,234
LOC122611254,1477,969,946,915
LOC122579169,218,174,849,849
LOC122580328,53,48,38,24
LOC122579329,144,158,219,147
LOC122610950,101,97,9,13
LOC122579144,153,151,258,164
LOC122610951,1,3,0,2
LOC122611337,1765,3357,2976,1844
LOC122609976,188,199,423,430
LOC122609972,91,101,99,82
LOC122609975,139,149,160,120
LOC122609974,109,98,228,196
LOC122609971,3,1,65,70
LOC122609970,6,0,1,44
LOC122609969,1300,1132,1682,1390
LOC122609756,0,0,0,0
LOC122579680,259,222,416,245
LOC122580724,0,0,0,0
LOC122610952,37,23,3,7
LOC122580701,0,0,0,2
LOC122579977,41,31,40,53
LOC122580689,1,3,7,3
LOC122609744,419,380,369,267
LOC122610955,0,0,0,0
LOC122610956,0,0,0,0
LOC122610097,151,166,527,350
LOC122610095,0,1,0,2
LOC122580569,0,0,0,0
LOC122578813,36,44,188,171
LOC122580703,0,0,0,0
LOC122578157,1306,1322,2228,1617
LOC122578194,14,3,1,0
LOC122578195,202,251,729,602
LOC122578193,9,21,69,62
LOC122609735,2,3,6,0
LOC122578376,1232,1061,987,802
LOC122578453,313,377,838,498
LOC122610957,0,0,0,0
LOC122610958,0,0,0,0
LOC122580231,3,25,30,19
LOC122609766,104,100,281,148
LOC122609994,1724,1250,1154,1033
LOC122609995,578,464,540,585
LOC122609676,1707,1141,1499,683
LOC122609677,0,1,4,0
LOC122609675,61,62,108,78
LOC122578201,520,431,465,418
LOC122609813,1244,1255,2038,1445
LOC122578510,670,584,622,402
LOC122578227,461,490,692,515
LOC122578191,489,444,1150,909
LOC122580578,8,8,15,15
LOC122580697,0,0,0,1
LOC122580696,0,0,0,0
LOC122609802,0,0,2,0
LOC122579264,81,65,189,182
LOC122609835,186,162,333,297
LOC122579471,11,13,62,72
LOC122578297,636,573,591,437
LOC122578857,1812,1375,84,23
LOC122580280,31,24,17,6
LOC122579645,1706,2336,106,23
LOC122578239,305,228,238,123
LOC122578186,4730,3910,5289,3779
LOC122610959,0,0,0,0
LOC122579194,103,98,91,85
LOC122611363,687,622,819,677
LOC122578156,932,1128,1387,922
LOC122578455,856,948,2251,1726
LOC122611125,1,2,0,0
LOC122610960,39,38,4,1
LOC122578562,125,109,543,438
LOC122580565,351,319,558,436
LOC122579558,135,144,199,133
LOC122578276,2459,2872,3579,2137
LOC122611155,1915,2733,2954,1350
LOC122580180,847,1030,1090,565
LOC122610961,0,1,1,0
LOC122610962,4,13,18,3
LOC122610964,0,0,0,0
LOC122610965,0,1,0,0
LOC122609998,996,1067,2021,1499
LOC122610966,562,515,408,237
LOC122580097,45,38,67,63
LOC122579195,78,93,194,89
LOC122579546,179,177,438,297
LOC122610967,91,82,52,31
LOC122579662,89,80,123,131
LOC122578177,710,665,867,656
LOC122579242,575,466,628,456
LOC122579679,104,73,131,89
LOC122578716,647,607,1150,1022
LOC122611372,15365,17274,27939,21359
LOC122579295,552,546,598,463
LOC122579260,11,15,34,24
LOC122579629,24,44,348,227
LOC122578096,159,189,1409,1601
LOC122580513,7,8,21,20
LOC122578464,739,674,825,688
LOC122610968,635,554,458,386
LOC122578082,624,509,548,542
LOC122579658,140,137,206,186
LOC122609741,190,137,176,175
LOC122610969,13,1,5,18
LOC122579050,312,283,649,620
LOC122579049,126,139,214,192
LOC122578984,870,1064,3934,3273
LOC122579337,84,106,110,42
LOC122579131,37,26,121,167
LOC122578450,18342,8612,28079,33342
LOC122578925,177,232,461,269
LOC122578938,354,335,468,324
LOC122578826,30,62,194,205
LOC122610970,0,0,0,0
LOC122578497,23,53,139,154
LOC122579632,71,73,151,114
LOC122579106,1022,823,1012,704
LOC122610971,0,0,0,0
LOC122579443,254,250,193,135
LOC122579706,185,180,432,519
LOC122610973,0,0,0,0
LOC122611375,7,10,17,15
LOC122579954,544,769,901,562
LOC122579094,809,672,512,316
LOC122609918,1192,734,1544,1058
LOC122580705,0,0,0,0
LOC122609919,1899,1519,699,408
LOC122609917,185,130,3157,2709
LOC122609920,8,5,9,6
LOC122611345,325,250,699,604
LOC122580040,44,88,151,112
LOC122579773,32,46,156,140
LOC122580439,0,0,0,0
LOC122578256,10203,7113,5454,3719
LOC122579019,1058,1017,2780,2529
LOC122611124,3685,3566,4232,3262
LOC122610974,717,637,588,483
LOC122579307,37,18,60,44
LOC122580289,5,5,40,35
LOC122578208,1120,757,619,487
LOC122580062,27,32,25,16
LOC122610975,0,1,2,3
LOC122578250,1897,1647,2400,1792
LOC122610976,0,0,0,0
LOC122579409,4637,4120,2783,2493
LOC122578244,1149,952,2080,1965
LOC122579345,189,230,418,374
LOC122578947,1422,2537,5702,3116
LOC122579513,124,125,166,155
LOC122579646,686,867,1043,719
LOC122578766,1967,1623,928,772
LOC122580636,323,348,481,387
LOC122579814,163,148,168,129
LOC122609706,350,242,488,345
LOC122610977,47,47,30,32
LOC122610978,17,11,8,9
LOC122578809,2319,2504,3409,3049
LOC122579485,480,1306,19,28
LOC122578115,3875,3903,2397,1666
LOC122611285,283,334,1127,983
LOC122580098,442,381,544,350
LOC122579445,1594,1270,1091,1021
LOC122610979,1,0,1,1
LOC122580298,9,4,6,1
LOC122610980,0,0,0,0
LOC122580735,4,0,0,2
LOC122580734,10,3,1,3
LOC122610981,3,2,0,3
LOC122580096,88,105,135,95
LOC122580095,558,471,650,467
LOC122580019,32,28,76,51
LOC122610982,4,1,0,0
LOC122610983,0,1,7,2
LOC122579219,55,58,255,188
LOC122610984,0,0,1,0
LOC122610985,24,16,4,4
LOC122579971,43,39,26,21
LOC122579712,911,685,623,464
LOC122580602,409,410,616,419
LOC122578852,1221,2352,7553,5458
LOC122580502,151,157,1160,1147
LOC122578505,369,164,555,456
LOC122578955,236,206,321,231
LOC122579118,34,58,147,94
LOC122580178,366,280,580,426
LOC122578682,211,232,292,132
LOC122610986,16,31,18,4
LOC122578299,908,804,896,607
LOC122578744,267,260,563,401
LOC122578414,5,17,32,7
LOC122578413,99,95,173,139
LOC122579009,715,666,1492,1035
LOC122579380,115,198,547,395
LOC122578065,667,580,743,541
LOC122580118,36,58,249,171
LOC122578960,315,298,390,232
LOC122610987,0,1,6,1
LOC122609810,0,0,0,0
LOC122610988,0,0,0,0
LOC122579796,1160,1067,736,590
LOC122610990,0,0,4,6
LOC122579841,235,744,3834,3019
LOC122578343,272,334,735,402
LOC122580402,75,56,15,16
LOC122580065,61,49,29,29
LOC122580590,28,29,15,4
LOC122610110,1,7,8,17
LOC122610107,67,87,144,91
LOC122610108,14,9,18,5
LOC122578675,770,879,1407,954
LOC122579396,128,89,335,195
LOC122578800,411,368,238,191
LOC122579114,542,758,1122,954
LOC122579565,178,128,169,112
LOC122580001,116,540,904,787
LOC122578976,96,86,147,115
LOC122579514,1009,932,1012,701
LOC122609944,739,1580,203,308
LOC122610991,0,0,0,0
LOC122609946,44,38,103,50
LOC122609943,416,353,216,129
LOC122579064,70,210,795,413
LOC122610992,170,121,345,253
LOC122578078,296,432,733,462
LOC122578711,749,687,1321,1021
LOC122610993,54,65,154,72
LOC122580430,1115,716,251,187
LOC122580504,1400,1350,1307,821
LOC122580505,21,14,17,16
LOC122610994,224,212,657,389
LOC122610995,60,151,225,97
LOC122578545,3399,3142,2285,1765
LOC122610996,0,0,0,0
LOC122579697,78,72,70,86
LOC122578977,651,539,323,274
LOC122579692,34,45,106,126
LOC122578461,937,1080,812,545
LOC122579261,1848,1540,1748,1209
LOC122610997,70,57,135,56
LOC122579139,215,119,178,129
LOC122611322,317,264,590,364
LOC122580012,0,0,0,0
LOC122578573,0,0,0,0
LOC122578574,6,2,1,0
LOC122578672,585,286,45,11
LOC122578778,127,154,273,282
LOC122578386,2441,5200,131,51
LOC122580216,9,21,17,24
LOC122579417,339,343,298,247
LOC122580194,211,245,30,30
LOC122611333,516,529,898,664
LOC122610998,11,8,5,1
LOC122578273,1531,2926,1369,948
LOC122579742,190,212,300,188
LOC122579433,34,101,182,143
LOC122579191,1049,929,2789,2605
LOC122579243,51,78,311,255
LOC122579084,127,206,1081,432
LOC122611350,2331,2497,2147,1775
LOC122580644,1529,2869,1359,1114
LOC122579981,113,142,519,401
LOC122578090,2286,2167,2658,1647
TRNAI-AAU_15,0,0,0,0
LOC122579995,26,34,37,18
LOC122609941,1071,1374,1444,1189
LOC122578285,23,22,35,32
LOC122610999,246,161,320,269
LOC122580092,25,16,42,48
LOC122579898,1114,921,798,520
LOC122580211,424,536,1771,1572
LOC122580213,0,0,0,0
LOC122580712,0,0,0,0
LOC122611002,2,4,5,5
LOC122580396,4,12,26,10
LOC122580394,287,435,1484,1079
LOC122580395,0,0,1,2
LOC122580397,1,2,9,6
LOC122579931,297,195,109,80
LOC122611003,0,0,2,0
LOC122578053,274,297,1328,972
LOC122611004,0,1,1,2
LOC122609678,0,0,0,0
LOC122609679,0,0,0,0
LOC122578841,54,53,115,99
LOC122578842,267,269,737,656
LOC122580074,11,26,54,45
LOC122578849,4967,3546,6387,5146
LOC122579601,146,194,174,109
LOC122609682,1,1,0,0
LOC122579368,421,205,135,157
LOC122609865,0,0,0,0
LOC122611005,0,0,0,0
LOC122611006,2,10,31,11
LOC122611007,17,52,295,227
LOC122611368,704,641,1005,743
LOC122611064,530,1023,3621,2441
LOC122579075,57,65,94,72
LOC122579258,140,123,278,302
LOC122578294,3,4,32,22
LOC122578293,690,426,2193,2990
LOC122580471,0,0,0,1
LOC122578751,475,408,459,297
LOC122579015,61,44,269,294
LOC122611008,0,0,1,0
LOC122579787,31,17,24,21
LOC122578440,278,249,522,462
LOC122578205,2360,2503,2666,1956
LOC122578129,198,142,155,160
LOC122578131,178,190,1029,620
LOC122579516,58,92,294,445
TRNAC-GCA_7,0,0,0,1
LOC122578834,50,95,1002,784
LOC122578832,1336,1886,2940,1626
LOC122578831,46,30,75,80
LOC122578833,400,190,12,6
LOC122609926,1605,1420,2070,1442
LOC122609932,405,398,441,420
LOC122609931,972,1027,386,337
LOC122578101,795,787,1734,1300
LOC122580726,2,0,0,0
LOC122578051,1725,1207,1055,939
LOC122580104,11,13,14,11
LOC122578536,102,92,523,732
LOC122611207,164,220,32,10
LOC122611206,3470,3140,19824,17776
LOC122578075,754,937,1087,840
LOC122611009,0,0,0,0
LOC122578993,127,240,296,198
LOC122579935,146,161,82,61
LOC122610015,9075,5382,12057,6726
LOC122610767,12541,10898,25500,19686
LOC122610101,619,1135,2043,1178
LOC122610102,34,87,454,483
LOC122609663,133,129,555,415
LOC122579353,1107,1105,854,714
LOC122578502,1308,712,758,567
LOC122579757,568,520,774,522
LOC122609757,0,0,0,0
LOC122609760,15,4,5,3
LOC122609759,424,355,845,749
LOC122578109,4256,3610,2910,2495
LOC122578146,605,579,732,515
LOC122580089,662,471,640,492
LOC122579847,858,668,978,755
LOC122611167,803,718,1402,999
LOC122611011,2,1,3,1
LOC122579809,0,0,0,0
LOC122578866,282,436,889,663
LOC122578237,175,132,259,317
LOC122609940,188,327,1020,597
LOC122609939,741,573,1385,885
LOC122580593,0,0,0,0
LOC122580381,11,24,83,60
LOC122580364,11,5,12,5
LOC122578659,326,360,389,294
LOC122611298,565,580,909,717
LOC122610001,3026,2500,2407,1733
LOC122578686,264,873,453,214
LOC122611012,249,423,276,136
LOC122580276,0,0,2,10
LOC122611013,0,0,2,1
LOC122611243,9,11,45,43
LOC122611244,171,169,329,242
LOC122611245,51,45,92,35
LOC122580706,0,0,0,0
LOC122580508,34,0,1,49
LOC122580707,5,0,8,6
LOC122580385,14,19,118,118
LOC122580386,13,26,165,104
LOC122578668,586,990,795,676
LOC122578669,438,438,493,370
LOC122609968,40453,12357,1965,1678
LOC122579273,34,33,105,105
LOC122579272,311,220,706,650
LOC122579319,824,854,2086,2245
LOC122579886,0,0,0,0
LOC122578118,1111,968,1684,1193
LOC122611014,0,1,1,1
LOC122611248,744,890,919,558
LOC122579625,304,379,54,45
LOC122611331,1781,1481,1932,1599
LOC122579372,635,561,247,200
LOC122579371,150,139,194,144
LOC122579404,4,5,14,2
LOC122579403,70,83,557,464
LOC122579129,530,462,323,253
LOC122611054,127,197,588,418
LOC122611053,1153,1054,1176,943
LOC122609709,277,392,600,539
LOC122579957,2,0,0,0
LOC122609845,0,0,1,1
LOC122578513,555,332,533,376
LOC122578127,160,223,1296,647
LOC122578598,922,971,1116,712
LOC122611226,384,461,726,549
LOC122579130,1028,922,1117,883
LOC122610034,56,63,197,166
LOC122579586,25,17,47,45
LOC122580060,659,742,492,319
LOC122578519,5539,6198,6275,6888
LOC122611264,654,711,2312,2067
LOC122580336,0,0,0,0
LOC122578891,375,377,678,504
LOC122579776,309,393,340,247
LOC122578787,859,1044,1428,1037
LOC122578786,1628,1791,1777,1135
LOC122578287,1733,1789,2121,1629
LOC122578345,305,647,3785,1720
LOC122609907,2451,2617,6257,3354
LOC122611151,633,640,1269,921
LOC122579863,1,0,0,0
LOC122610290,607,748,2279,1872
LOC122578207,1849,3140,2474,2329
LOC122611378,159,93,157,317
LOC122578503,12,18,95,68
LOC122579055,600,528,339,282
LOC122611340,431,346,780,886
LOC122611339,213,226,280,208
LOC122579384,50,79,141,84
LOC122579633,796,743,418,343
LOC122609951,3,1,8,10
LOC122609952,9059,12519,66593,48458
LOC122578971,115,141,384,319
LOC122580210,7,9,34,32
LOC122579335,0,1,0,0
LOC122578087,2214,1802,377,318
LOC122579828,682,574,2018,1666
TRNAA-CGC_4,0,0,0,0
LOC122610366,2923,3133,4875,3973
LOC122611101,1967,1532,1914,1601
LOC122579107,1848,1512,5668,5256
LOC122579737,52,48,120,80
LOC122579539,181,117,203,230
LOC122611016,1,4,5,8
LOC122611018,19,26,190,157
LOC122579598,230,213,3595,4330
LOC122609740,289,203,347,320
LOC122578687,340,387,442,292
LOC122578712,259,261,176,144
LOC122579966,372,419,778,601
LOC122611020,0,0,0,0
LOC122580094,241,278,884,600
LOC122611145,48,60,603,521
LOC122611021,0,0,0,0
LOC122611022,0,0,0,0
LOC122611023,0,0,0,0
LOC122609696,15,20,16,9
LOC122580343,253,618,156,195
LOC122580460,19,107,88,41
LOC122580572,39,57,265,198
LOC122580518,2,2,6,3
LOC122578107,333,385,1031,953
LOC122580145,10,8,13,10
LOC122579163,92,79,243,217
LOC122579298,1005,800,652,733
LOC122611024,1,1,2,0
LOC122580010,33,29,31,26
LOC122579400,144,239,382,221
LOC122611025,5,17,34,30
LOC122611219,1344,1175,1459,1048
LOC122579874,11,14,90,72
LOC122609993,3043,2902,2273,1518
LOC122611026,0,1,3,4
LOC122611027,0,0,0,0
LOC122611028,0,0,0,0
LOC122580708,0,0,0,0
LOC122578474,96,72,378,289
LOC122578473,180,197,323,284
LOC122579865,19,17,40,34
LOC122609901,369,395,31,35
LOC122611029,1,0,0,0
LOC122611030,0,0,0,0
LOC122579764,72,59,122,77
LOC122611261,501,420,2437,2227
